building	effect	effect_scope	value	value_damaged	value_ruined	context_requirement
wh_main_dwf_resource_timber_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_major_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_major_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_major_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_major_4	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_major_5	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_minor_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_minor_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_settlement_minor_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_slayer_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_slayer_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_smith_1	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_smith_2	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_smith_3	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_smith_4	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_tavern_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_tavern_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_tavern_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_trade_depot_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_trade_depot_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_wall_1	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_wall_2	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_wall_3	derpy_gg_built_immortals_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_workshop_1	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_workshop_2	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_dwf_workshop_3	derpy_gg_built_daemonsmiths_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_barracks_1	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_barracks_2	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_barracks_3	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_farm_basic_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_farm_basic_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_farm_basic_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_forges_1	derpy_gg_built_daemonsmiths_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_forges_2	derpy_gg_built_daemonsmiths_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_forges_3	derpy_gg_built_daemonsmiths_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_forges_4	derpy_gg_built_daemonsmiths_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_garrison_1	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_garrison_2	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_industry_basic_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_industry_basic_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_industry_basic_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_port_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_port_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_port_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_dyes_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_dyes_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_dyes_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_furs_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_furs_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_furs_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_gold_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_gold_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_gold_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_iron_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_iron_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_iron_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_marble_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_marble_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_marble_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_pastures_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_pastures_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_pastures_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_pottery_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_pottery_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_pottery_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_salt_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_salt_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_salt_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_timber_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_timber_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_timber_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_wine_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_wine_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_resource_wine_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_major_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_major_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_major_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_major_4	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_major_5	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_minor_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_minor_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_settlement_minor_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_stables_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_stables_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_stables_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_tavern_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_tavern_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_tavern_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_walls_1	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_walls_2	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_walls_3	derpy_gg_built_immortals_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_wizards_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_wizards_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_worship_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_emp_worship_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_sch_special_moot_cauldron_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_sch_special_the_rock_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_archecclesiatium	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_archecclesiatium_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_blazing_sun_chapterhouse	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_blazing_sun_chapterhouse_stables	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_brightstone_mine	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_college_of_magic	derpy_gg_built_daemonsmiths_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_conclave_of_magic	derpy_gg_built_daemonsmiths_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_slayer_shrine	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_slayer_shrine_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_slayer_shrine_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_temple_of_ulric_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_temple_of_ulric_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_temple_of_ulric_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_great_temple_of_ulric_4	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_high_king_throne_hall	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_knights_panther_chapterhouse	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_knights_panther_chapterhouse_stables	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_nuln_cannon_foundry	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_nuln_gunnery_school	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_altdorf_1_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_altdorf_2_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_altdorf_3_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_altdorf_4_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_altdorf_5_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_black_crag_1_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_black_crag_2_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_black_crag_3_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_black_crag_4_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_black_crag_5_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_1_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_1_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_2_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_2_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_3_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_3_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_4_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_4_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_5_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_5_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_ruin_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_castle_drakenhof_ruin_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_1_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_1_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_2_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_2_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_3_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_3_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_4_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_4_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_5_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_5_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_couronne_ruin_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_eight_peaks_1_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_eight_peaks_2_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_eight_peaks_3_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_eight_peaks_4_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_eight_peaks_5_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_karaz_a_karak_1_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_karaz_a_karak_2_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_karaz_a_karak_3_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_karaz_a_karak_4_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_karaz_a_karak_5_dwf	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_1_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_1_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_1_teb	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_2_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_2_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_2_teb	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_3_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_3_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_3_teb	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_4_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_4_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_4_teb	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_5_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_5_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_5_teb	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_ruin_brt	derpy_gg_built_overseers_brt	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_miragliano_ruin_emp	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_wei_jin_1	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_wei_jin_2	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_wei_jin_3	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_wei_jin_4	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_settlement_wei_jin_5	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_special_ubersreik_inn_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh_main_talabec_worship_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
