key	text	tooltip
derpy_gg_cost_rival_hef	You wear their rival's mark, and they charge for it.	false
derpy_gg_needs_target_hef	Select an enemy character on the campaign map first - this service is aimed at their faction.	false
derpy_gg_needs_target_short_hef	Pick a target	false
derpy_gg_needs_army_hef	Select one of your own armies on the campaign map first - the regiment joins whoever is selected.	false
derpy_gg_needs_region_any_hef	Select a settlement on the campaign map first - its region is what gets revealed.	false
derpy_gg_needs_region_own_hef	Select one of your OWN settlements on the campaign map first, with a building that still has somewhere to go.	false
derpy_gg_needs_research_hef	Start researching something first - this finishes whatever technology you have queued in the tech tree.	false
derpy_gg_no_unit_hef	This guild keeps no regiment your people would muster. Their other services are open to you.	false
derpy_gg_per_turn_hef	/turn	false
derpy_gg_upkeep_on_hef	Upkeep, taken every turn:	false
derpy_gg_upkeep_soon_hef	An upkeep begins on turn	false
derpy_gg_upkeep_help_hef	Reputation has to be held, not just won. Every guild you have reputation with charges a little back each turn, and the higher your rank the more it costs to sit on - so a guild you stop feeding slides back down the ladder, and its bonus goes with it.	false
derpy_gg_table_head_hef	Reputation with this guild:	false
derpy_gg_more_hef	more	false
derpy_gg_unranked_hef	no reputation yet	false
derpy_gg_buy_hef	Buy	false
derpy_gg_prev_hef	<	false
derpy_gg_next_hef	>	false
derpy_gg_tab_court_hef	Court	false
derpy_gg_hdr_court_hef	Demands, patronage and who leads.	false
derpy_gg_needs_lead_hef	Foremost only	false
derpy_gg_lead_you_hef	You lead them	false
derpy_gg_lead_by_hef	Led by	false
derpy_gg_lead_title_hef	Foremost	false
derpy_gg_lead_hint_hef	Only the faction holding the most reputation with this guild may buy this. Out-earn whoever holds it.	false
derpy_gg_patron_none_hef	No patron appointed	false
derpy_gg_patron_appoint_hef	Appoint	false
derpy_gg_patron_dismiss_hef	Dismiss	false
derpy_gg_patron_of_hef	Patron	false
derpy_gg_patron_needs_char_hef	Select one of your own lords on the campaign map, then press Appoint.	false
derpy_gg_patron_elsewhere_hef	Your patron already serves another guild. Appointing here moves them.	false
derpy_gg_demand_none_hef	No demand stands against you	false
derpy_gg_demand_pay_hef	Pay	false
derpy_gg_demand_owed_hef	They want	false
derpy_gg_demand_due_hef	turns to pay	false
derpy_gg_demand_short_hef	You cannot pay this yet	false
derpy_gg_demand_gold_hef	gold	false
derpy_gg_demand_favour_hef	favour	false
derpy_gg_needs_hef	Needs	false
derpy_gg_opener_ready_hef	Ready to buy:	false
derpy_gg_opener_none_hef	Nothing needs you right now.	false
derpy_gg_opener_bounties_hef	Bounties to take:	false
derpy_gg_opener_demand_hef	A demand you can pay now:	false
derpy_gg_opener_click_hef	Click to open.	false
derpy_gg_pager_end_hef	Nothing further this way.	false
derpy_gg_pager_page_next_hef	Next page	false
derpy_gg_pager_page_prev_hef	Previous page	false
derpy_gg_ready_hef	ready to buy	false
derpy_gg_confirm_hef	Confirm	false
derpy_gg_confirm_tip_hef	This spends half or more of your favour with this guild, or is aimed at another faction. Press Confirm to go ahead.	false
derpy_gg_open_guild_hef	Click to see this guild's services.	false
derpy_gg_pick_button_hef	Select	false
derpy_gg_pick_help_hef	Press Select to move this panel aside while you choose on the map.	false
derpy_gg_pick_cancel_hef	Press Escape or Cancel to go back.	false
derpy_gg_cancel_hef	Cancel	false
derpy_gg_map_tip_hef	Click the card to see the target on the map.	false
derpy_gg_frow_map_hef	Click to see their capital on the map.	false
derpy_gg_lf_all_hef	All	false
derpy_gg_lf_mine_hef	Yours	false
derpy_gg_lf_rivals_hef	Rivals	false
derpy_gg_lf_ranks_hef	Ranks	false
derpy_gg_log_empty_filter_hef	Nothing of this kind yet. Press All to see every entry.	false
derpy_gg_demand_name_renounce_hef	Renunciation	false
derpy_gg_demand_desc_renounce_hef	The guild wants you to burn what you have built with its rival. The favour goes; the reputation stays.	false
derpy_gg_demand_name_tribute_hef	Tribute	false
derpy_gg_demand_desc_tribute_hef	The guild wants gold, and it wants it now.	false
derpy_gg_help_t1_hef	The Guilds	false
derpy_gg_help_p1_hef	#Two numbers, per guild||-REPUTATION is earned by playing and is never spent. It alone sets your rank.||-It can also fall: to a rival you have been feeding, to a demand you let expire, to a bounty you took and did not finish, and to the upkeep every guild charges to keep you on its books.||-FAVOUR is earned alongside it and is the currency services are bought with. Spending it never costs you rank, so there is no reason to hoard it.||#The five ranks||-Citizen 0 / Warden 100 / Noble 300 / Prince 700 / Regent 1500||-Each rank gives a bonus that lasts exactly as long as the rank does. The Guilds tab names the one you hold.||#Services||-Each guild sells three, each opened by a rank and paid for in favour. Each has a cooldown.||-The price moves with your reputation: a guild that knows you charges less, one whose rival you have been courting charges more.	false
derpy_gg_help_t2_hef	Earning	false
derpy_gg_help_p2_hef	#What each guild pays for||-The Lothern Merchants: your income, every turn||-The Swordmasters: battles won, doubled when outnumbered||-The Loremasters: technologies completed||-The Shadow Warriors: successful hero actions||-The Ulthuan Masons: settlements growing a level, and buildings no other guild claims||-The Ellyrian Reavers: settlements sacked, more when razed||-A finished BUILDING pays its own guild - a forge the Loremasters, a dock the Lothern Merchants, a barracks the Swordmasters. Higher levels pay more, and its card names the guild.||#Every guild at once||-Every completed MISSION raises your reputation with all six guilds.||#Rivalry||-Lothern Merchants and Shadow Warriors / Swordmasters and Loremasters / Ulthuan Masons and Ellyrian Reavers||-Earning with one takes reputation from its rival once you reach Warden there - never a rank.||#A limit each turn||-Most guilds pay only so much each turn. The Guilds tab shows what each paid.	false
derpy_gg_help_t3_hef	Bounties	false
derpy_gg_help_p3_hef	#The board||-Three offers at a time, drawn from every guild. Taking one turns it into a real mission.||-Finish it and that guild pays gold and a large amount of reputation - far more than an ordinary mission.||-Leave it alone, or hand it back, and nothing is lost but the offer.||-Take it and FAIL it and that guild takes back what finishing it would have paid. Declining work is free; promising it and not delivering is not.||#The price is the target||-A defended provincial capital is worth several times a ruined border town.||-A veteran faction leader several times a fresh general.||-Every offer is rated Routine, Hard or Grim, which is the guild saying why the number is what it is.||#Two rules about the price||-An offer you have NOT taken re-prices as the world moves.||-One you HAVE taken keeps the price you agreed.	false
derpy_gg_help_t4_hef	The Court	false
derpy_gg_help_p4_hef	#Leading a guild||-Held by whichever faction in the world has the most reputation with it - you or a rival.||-The leader carries an extra bonus, and the guild's dearest service is sold to nobody else.||-It can be taken from you. The Leaderboard tab shows who leads each guild.||#Demands||-Every so often a guild that already knows you asks for something, with a deadline on it.||-It wants either gold, or the favour you hold with its own rival.||-Pay it and your reputation jumps. Let the deadline pass and it falls, far enough to cost you a rank.||#A patron||-One of your lords, bound to one guild. Select them on the campaign map, then press Appoint.||-Their army gains replenishment and campaign movement.||-That guild's reputation pays half again and its services cost less.||-One lord, one guild. Appointing a second moves the post.	false
derpy_gg_help_t5_hef	Losing reputation	false
derpy_gg_help_p5_hef	#Reputation can fall||-It is earned by playing and never spent - but four things take it back, and all four can cost you a rank and the bonus that came with it.||#Upkeep, every turn||-After the opening turns, every guild you hold reputation with takes a little of it back each turn.||-The higher your rank there, the more it costs to hold. A guild you stop feeding slides back down the ladder on its own.||-The Guilds tab names the figure, in red, beside your reputation.||#A rival you have been feeding||-Earning with a guild takes reputation from the guild it argues with. You cannot court all six at once.||#A demand you let expire||-The Court tab holds the terms and the deadline. Silence costs more than the demand asked for.||#A bounty you took and failed||-Leaving an offer alone costs nothing, and handing one back costs nothing.||-Failing one you accepted costs what finishing it would have paid.	false
derpy_gg_help_of_hef	of	false
derpy_gg_court_help_hef	The Court holds the three things a guild does that you do not choose.||LEADING a guild is held by whichever faction in the world has the most reputation with it - you or a rival. The leader carries an extra bonus for as long as they lead, and the guild's dearest service is sold to nobody else. It can be taken from you.||A DEMAND arrives every so often from a guild that already knows you. Pay it and your reputation with them jumps; let the deadline pass and it falls, far enough to cost you a rank. A guild asks either for gold or for you to renounce the favour you hold with its rival.||A PATRON is one of your lords, bound to one guild. Their army is the better for it, that guild's reputation pays half again, and its services cost less. One lord, one guild - appointing a second moves the post.	false
message_event_text_text_derpy_gg_demand_hef_title	A Guild Asks	false
message_event_text_text_derpy_gg_demand_hef_primary	One of the Great Guilds has made a demand of you. The Court tab holds the terms and the deadline.	false
message_event_text_text_derpy_gg_demand_hef_secondary	They do not ask twice.	false
message_event_text_text_derpy_gg_demand_fail_hef_title	A Guild Is Answered With Silence	false
message_event_text_text_derpy_gg_demand_fail_hef_primary	The deadline has passed and nothing was paid. Your reputation with that guild has fallen.	false
message_event_text_text_derpy_gg_demand_fail_hef_secondary	The ledger is kept whether you read it or not.	false
message_event_text_text_derpy_gg_bounty_fail_hef_title	A Guild Is Left Waiting	false
message_event_text_text_derpy_gg_bounty_fail_hef_primary	Work you took from a guild has gone undone, and its reputation has been taken back. Handing an offer back costs nothing; taking it and failing costs what finishing it would have paid.	false
message_event_text_text_derpy_gg_bounty_fail_hef_secondary	A promise in the ledger is a debt.	false
derpy_gg_bounty_help_hef	A guild posts work it wants done. Take one and it becomes a mission; finish it and that guild pays gold and a large amount of reputation - far more than a normal mission. Leave an offer alone, or hand it back through the objectives panel, and nothing is lost but the offer.||BUT DO NOT TAKE ONE AND FAIL IT. A bounty you accepted and did not finish before its deadline costs that guild's reputation - exactly what finishing it would have paid. Declining work is free; promising it and not delivering is not.||The pay is read off the target, not fixed: a defended provincial capital is worth several times a ruined border town, and a rank-40 faction leader several times a fresh general. Each offer says whether the guild rates the job Routine, Hard or Grim. An offer you have not taken re-prices as the world moves; one you have taken keeps the price you agreed.	false
derpy_gg_locked_hint_hef	Your rank with this guild is too low. Keep earning reputation.	false
message_event_text_text_derpy_gg_hit_hef_title	A Guild Moves Against You	false
message_event_text_text_derpy_gg_hit_hef_primary	A rival has bought the favour of a guild, and it has been spent on you.	false
message_event_text_text_derpy_gg_hit_hef_secondary	Their favour buys more than goods.	false
message_event_text_text_derpy_gg_lead_won_brass_hef_title	The Lothern Merchants Answer To You	false
